stt,filename,file_path,full_text,nominal,upper_tol,lower_tol,case_type,has_fraction_line,is_boxed,angle
1079,syn_001079.png,images/syn_001079.png,50.324 0/-0.02,50.324,0,-0.02,stacked_normal,False,False,0.59
1080,syn_001080.png,images/syn_001080.png,"89°15'57""","89°15'57""",,,angle_dms_full,False,False,0.45
1081,syn_001081.png,images/syn_001081.png,2.75±0.005,2.75,+0.005,-0.005,symmetric_tight,False,False,-0.78
1082,syn_001082.png,images/syn_001082.png,Ø0.3899±0.002,Ø0.3899,+0.002,-0.002,symmetric_tight,False,False,-0.47
1083,syn_001083.png,images/syn_001083.png,Ø16.350 +0.02/-0.02,Ø16.350,+0.02,-0.02,stacked_fraction,True,False,-0.18
1084,syn_001084.png,images/syn_001084.png,C1.0,C1.0,,,simple_chamfer,False,False,-0.32
1085,syn_001085.png,images/syn_001085.png,30°51',30°51',,,angle_dms_min,False,False,0.1
1086,syn_001086.png,images/syn_001086.png,C0.3,C0.3,,,simple_chamfer,False,False,-0.29
1087,syn_001087.png,images/syn_001087.png,R0.2MAX,R0.2MAX,,,simple_radius_corner,False,False,14.89
1088,syn_001088.png,images/syn_001088.png,Ø4.04 0/-0.002,Ø4.04,0,-0.002,stacked_fraction,True,False,0.1
1089,syn_001089.png,images/syn_001089.png,R67.786 +0.02/0,R67.786,+0.02,0,stacked_normal,False,False,-0.51
1090,syn_001090.png,images/syn_001090.png,0.25,0.25,,,simple_nominal_plain,False,False,0.27
1091,syn_001091.png,images/syn_001091.png,45°±30',45°,+30',-30',angle_dms_tol,False,False,-14.52
1092,syn_001092.png,images/syn_001092.png,Ø24.50 +0.02/0,Ø24.50,+0.02,0,stacked_normal,False,False,-0.22
1093,syn_001093.png,images/syn_001093.png,27.796 +0.005/0,27.796,+0.005,0,stacked_normal,False,False,-0.21
1094,syn_001094.png,images/syn_001094.png,90°±1°,90°,+1°,-1°,angle_dms_tol,False,False,-31.5
1095,syn_001095.png,images/syn_001095.png,11.89 +0.05/-0.005,11.89,+0.05,-0.005,stacked_fraction,True,False,-0.26
1096,syn_001096.png,images/syn_001096.png,Ø91.807±0.02,Ø91.807,+0.02,-0.02,symmetric_tight,False,False,0.5
1097,syn_001097.png,images/syn_001097.png,12.50 -0.003/-0.005,12.50,-0.003,-0.005,stacked_normal,False,False,0.23
1098,syn_001098.png,images/syn_001098.png,R0.25MIN,R0.25MIN,,,simple_radius_corner,False,False,-0.57
1099,syn_001099.png,images/syn_001099.png,Ø50 +0.05/-0.03,Ø50,+0.05,-0.03,stacked_fraction,True,False,-0.55
1100,syn_001100.png,images/syn_001100.png,Ø33.613 +0.015/0,Ø33.613,+0.015,0,stacked_fraction,True,False,-0.06
1101,syn_001101.png,images/syn_001101.png,R10.50±0.025,R10.50,+0.025,-0.025,symmetric_tight,False,False,0.43
1102,syn_001102.png,images/syn_001102.png,0.523°,0.523°,,,angle_decimal_deg,False,False,46.49
1103,syn_001103.png,images/syn_001103.png,"5° 48' 17""","5° 48' 17""",,,angle_dms_full,False,False,0.16
1104,syn_001104.png,images/syn_001104.png,Ø15.80 +0.05/-0.03,Ø15.80,+0.05,-0.03,stacked_fraction,True,False,-3.71
1105,syn_001105.png,images/syn_001105.png,Ø12.155 +0.003/0,Ø12.155,+0.003,0,stacked_fraction,True,False,0.41
1106,syn_001106.png,images/syn_001106.png,R3 MIN,R3 MIN,,,simple_radius_corner,False,False,28.96
1107,syn_001107.png,images/syn_001107.png,50.00 +0.02/0,50.00,+0.02,0,stacked_fraction,True,False,-0.03
1108,syn_001108.png,images/syn_001108.png,4X M6,4X M6,,,simple_thread_qty,False,False,0.14
1109,syn_001109.png,images/syn_001109.png,15.80 +0.002/0,15.80,+0.002,0,stacked_normal,False,False,0.55
1110,syn_001110.png,images/syn_001110.png,0.941±0.1,0.941,+0.1,-0.1,symmetric_tight,False,False,0.57
1111,syn_001111.png,images/syn_001111.png,0.941 +0.005/0,0.941,+0.005,0,stacked_fraction,True,False,-0.72
1112,syn_001112.png,images/syn_001112.png,C1.0,C1.0,,,simple_chamfer,False,False,0.05
1113,syn_001113.png,images/syn_001113.png,Ø15.80 +0.01/0,Ø15.80,+0.01,0,stacked_normal,False,False,-0.32
1114,syn_001114.png,images/syn_001114.png,Ø0.2820 +0.003/0,Ø0.2820,+0.003,0,stacked_normal,False,False,-0.28
1115,syn_001115.png,images/syn_001115.png,Ø26.197 +0.005/0,Ø26.197,+0.005,0,stacked_normal,False,False,-0.23
1116,syn_001116.png,images/syn_001116.png,1.571°,1.571°,,,angle_decimal_deg,False,False,44.8
1117,syn_001117.png,images/syn_001117.png,57.63±0.02,57.63,+0.02,-0.02,symmetric_tight,False,False,0.5
1118,syn_001118.png,images/syn_001118.png,4X Ø6.5,4X Ø6.5,,,simple_thread_qty,False,False,-0.5
1119,syn_001119.png,images/syn_001119.png,12.150 +0.005/-0.02,12.150,+0.005,-0.02,stacked_fraction,True,False,-0.42
1120,syn_001120.png,images/syn_001120.png,5°28',5°28',,,angle_dms_min,False,False,-60.64
1121,syn_001121.png,images/syn_001121.png,57.63 +0.007/+0.005,57.63,+0.007,+0.005,stacked_normal,False,False,0.41
1122,syn_001122.png,images/syn_001122.png,"75°58'32""","75°58'32""",,,angle_dms_full,False,False,0.13
1123,syn_001123.png,images/syn_001123.png,90.5°,90.5°,,,angle_decimal_deg,False,False,-0.76
1124,syn_001124.png,images/syn_001124.png,35.726 +0.005/0,35.726,+0.005,0,stacked_normal,False,False,-0.76
1125,syn_001125.png,images/syn_001125.png,Ø12 +0.02/0,Ø12,+0.02,0,stacked_fraction,True,False,-0.04
1126,syn_001126.png,images/syn_001126.png,Ø73.65±0.015,Ø73.65,+0.015,-0.015,symmetric_tight,False,False,0.68
1127,syn_001127.png,images/syn_001127.png,Ø15.80 -0.001/-0.006,Ø15.80,-0.001,-0.006,stacked_fraction,True,False,0.38
1128,syn_001128.png,images/syn_001128.png,R72.580 +0.005/0,R72.580,+0.005,0,stacked_normal,False,False,-0.73
1129,syn_001129.png,images/syn_001129.png,Ø4.026 +0.05/0,Ø4.026,+0.05,0,stacked_fraction,True,False,0.72
1130,syn_001130.png,images/syn_001130.png,24.50 +0.007/+0.005,24.50,+0.007,+0.005,stacked_normal,False,False,-0.09
1131,syn_001131.png,images/syn_001131.png,R15 +0.05/-0.01,R15,+0.05,-0.01,stacked_normal,False,False,-0.33
1132,syn_001132.png,images/syn_001132.png,56.003 +0.01/0,56.003,+0.01,0,stacked_fraction,True,False,0.74
1133,syn_001133.png,images/syn_001133.png,Ø5.04 +0.005/0,Ø5.04,+0.005,0,stacked_fraction,True,False,0.33
1134,syn_001134.png,images/syn_001134.png,67.466 0/-0.015,67.466,0,-0.015,stacked_fraction,True,False,-0.51
1135,syn_001135.png,images/syn_001135.png,C73.65±0.005,C73.65,+0.005,-0.005,symmetric_tight,False,False,-0.23
1136,syn_001136.png,images/syn_001136.png,0.008±0.01,0.008,+0.01,-0.01,symmetric_tight,False,False,0.59
1137,syn_001137.png,images/syn_001137.png,Ø11.89 +0.015/0,Ø11.89,+0.015,0,stacked_normal,False,False,-0.1
1138,syn_001138.png,images/syn_001138.png,55.589 -0.001/-0.004,55.589,-0.001,-0.004,stacked_fraction,True,False,-0.5
1139,syn_001139.png,images/syn_001139.png,15°5',15°5',,,angle_dms_min,False,False,-45.47
1140,syn_001140.png,images/syn_001140.png,C5 +0.005/0,C5,+0.005,0,stacked_normal,False,False,-5.71
1141,syn_001141.png,images/syn_001141.png,12.5°,12.5°,,,angle_decimal_deg,False,False,0.21
1142,syn_001142.png,images/syn_001142.png,35.726±0.002,35.726,+0.002,-0.002,symmetric_tight,False,False,-0.18
1143,syn_001143.png,images/syn_001143.png,R24.50 -0.003/-0.008,R24.50,-0.003,-0.008,stacked_normal,False,False,-0.57
1144,syn_001144.png,images/syn_001144.png,C2.0,C2.0,,,simple_chamfer,False,False,0.5
1145,syn_001145.png,images/syn_001145.png,30 0/-0.01,30,0,-0.01,stacked_fraction,True,False,0.05
1146,syn_001146.png,images/syn_001146.png,M0.290 0/-0.02,M0.290,0,-0.02,stacked_normal,False,False,-0.72
1147,syn_001147.png,images/syn_001147.png,M0.25 +0.01/0,M0.25,+0.01,0,stacked_normal,False,False,0.38
1148,syn_001148.png,images/syn_001148.png,"75°40'22""","75°40'22""",,,angle_dms_full,False,False,-0.02
1149,syn_001149.png,images/syn_001149.png,C0.15,C0.15,,,simple_chamfer,False,False,13.84
1150,syn_001150.png,images/syn_001150.png,"15°24'18""","15°24'18""",,,angle_dms_full,False,False,45.77
1151,syn_001151.png,images/syn_001151.png,28.65°,28.65°,,,angle_decimal_deg,False,False,-0.79
1152,syn_001152.png,images/syn_001152.png,R1.5 MAX,R1.5 MAX,,,simple_radius_corner,False,False,15.34
1153,syn_001153.png,images/syn_001153.png,90°±0.5°,90°,+0.5°,-0.5°,angle_dms_tol,False,False,-14.11
1154,syn_001154.png,images/syn_001154.png,M8,M8,,,simple_thread_qty,False,False,0.1
1155,syn_001155.png,images/syn_001155.png,0.4502 0/-0.05,0.4502,0,-0.05,stacked_normal,False,False,-0.28
1156,syn_001156.png,images/syn_001156.png,Ø5.04 +0.004/+0.001,Ø5.04,+0.004,+0.001,stacked_fraction,True,False,0.34
1157,syn_001157.png,images/syn_001157.png,Ø0.25 +0.05/0,Ø0.25,+0.05,0,stacked_normal,False,False,-0.74
1158,syn_001158.png,images/syn_001158.png,R0.25MIN,R0.25MIN,,,simple_radius_corner,False,False,0.64
1159,syn_001159.png,images/syn_001159.png,0.523°,0.523°,,,angle_decimal_deg,False,False,0.19
1160,syn_001160.png,images/syn_001160.png,Ø0.4501 +0.05/-0.002,Ø0.4501,+0.05,-0.002,stacked_normal,False,False,-0.32
1161,syn_001161.png,images/syn_001161.png,M68.437 +0.05/0,M68.437,+0.05,0,stacked_fraction,True,False,0.17
1162,syn_001162.png,images/syn_001162.png,R12.50 +0.003/0,R12.50,+0.003,0,stacked_fraction,True,False,2.11
1163,syn_001163.png,images/syn_001163.png,4.026±0.002,4.026,+0.002,-0.002,symmetric_tight,False,False,-0.18
1164,syn_001164.png,images/syn_001164.png,73.65 +0.01/+0.005,73.65,+0.01,+0.005,stacked_normal,False,False,-0.34
1165,syn_001165.png,images/syn_001165.png,Ø30 -0.001/-0.006,Ø30,-0.001,-0.006,stacked_normal,False,False,5.01
1166,syn_001166.png,images/syn_001166.png,Ø12.155 0/-0.003,Ø12.155,0,-0.003,stacked_fraction,True,False,0.65
1167,syn_001167.png,images/syn_001167.png,73.65±0.1,73.65,+0.1,-0.1,symmetric_tight,False,False,0.21
1168,syn_001168.png,images/syn_001168.png,Ø4.026 +0.006/+0.001,Ø4.026,+0.006,+0.001,stacked_normal,False,False,3.8
1169,syn_001169.png,images/syn_001169.png,75.934 +0.02/-0.002,75.934,+0.02,-0.002,stacked_normal,False,False,0.63
1170,syn_001170.png,images/syn_001170.png,Ø30,Ø30,,,simple_diameter,False,False,-0.11
1171,syn_001171.png,images/syn_001171.png,12.160,12.160,,,simple_boxed_ref,False,True,0.2
1172,syn_001172.png,images/syn_001172.png,4X Ø6.5,4X Ø6.5,,,simple_thread_qty,False,False,-0.38
1173,syn_001173.png,images/syn_001173.png,80.018 0/-0.05,80.018,0,-0.05,stacked_normal,False,False,-0.56
1174,syn_001174.png,images/syn_001174.png,60°±15',60°,+15',-15',angle_dms_tol,False,False,-0.75
1175,syn_001175.png,images/syn_001175.png,M60 -0.005/-0.01,M60,-0.005,-0.01,stacked_fraction,True,False,0.74
1176,syn_001176.png,images/syn_001176.png,0.2636 0/-0.05,0.2636,0,-0.05,stacked_normal,False,False,0.31
1177,syn_001177.png,images/syn_001177.png,Ø12.150 0/-0.05,Ø12.150,0,-0.05,stacked_normal,False,False,-0.58
1178,syn_001178.png,images/syn_001178.png,Ø12.150 -0.01/-0.015,Ø12.150,-0.01,-0.015,stacked_fraction,True,False,0.62
1179,syn_001179.png,images/syn_001179.png,120°33',120°33',,,angle_dms_min,False,False,-0.79
1180,syn_001180.png,images/syn_001180.png,12.150±0.005,12.150,+0.005,-0.005,symmetric_tight,False,False,-0.39
1181,syn_001181.png,images/syn_001181.png,4.04 +0.008/+0.005,4.04,+0.008,+0.005,stacked_fraction,True,False,-0.05
1182,syn_001182.png,images/syn_001182.png,3.032±0.1,3.032,+0.1,-0.1,symmetric_tight,False,False,0.03
1183,syn_001183.png,images/syn_001183.png,Ø11.89 +0.015/-0.005,Ø11.89,+0.015,-0.005,stacked_fraction,True,False,0.59
1184,syn_001184.png,images/syn_001184.png,1.5,1.5,,,simple_nominal_plain,False,False,0.75
1185,syn_001185.png,images/syn_001185.png,1.998 -0.002/-0.004,1.998,-0.002,-0.004,stacked_fraction,True,False,-3.59
1186,syn_001186.png,images/syn_001186.png,Ø30,Ø30,,,simple_diameter,False,False,0.3
1187,syn_001187.png,images/syn_001187.png,2.75 +0.02/-0.01,2.75,+0.02,-0.01,stacked_normal,False,False,0.53
1188,syn_001188.png,images/syn_001188.png,Ø12.50±0.005,Ø12.50,+0.005,-0.005,symmetric_tight,False,False,-0.73
1189,syn_001189.png,images/syn_001189.png,1.047°,1.047°,,,angle_decimal_deg,False,False,-31.14
1190,syn_001190.png,images/syn_001190.png,23.473 +0.05/-0.03,23.473,+0.05,-0.03,stacked_fraction,True,False,0.11
1191,syn_001191.png,images/syn_001191.png,0.4130±0.01,0.4130,+0.01,-0.01,symmetric_tight,False,False,-0.77
1192,syn_001192.png,images/syn_001192.png,Ø14.941±0.02,Ø14.941,+0.02,-0.02,symmetric_tight,False,False,0.68
1193,syn_001193.png,images/syn_001193.png,50.00 0/-0.02,50.00,0,-0.02,stacked_normal,False,False,-3.63
1194,syn_001194.png,images/syn_001194.png,Ø0.2034 0/-0.015,Ø0.2034,0,-0.015,stacked_normal,False,False,0.28
1195,syn_001195.png,images/syn_001195.png,(0.25),(0.25),,,simple_boxed_ref,False,False,0.77
1196,syn_001196.png,images/syn_001196.png,180°,180°,,,simple_angle_simple,False,False,44.79
1197,syn_001197.png,images/syn_001197.png,Ø0.3253 0/-0.008,Ø0.3253,0,-0.008,stacked_normal,False,False,0.65
1198,syn_001198.png,images/syn_001198.png,1.571°,1.571°,,,angle_decimal_deg,False,False,45.5
1199,syn_001199.png,images/syn_001199.png,Ø0.3232 +0.01/0,Ø0.3232,+0.01,0,stacked_fraction,True,False,-0.57
1200,syn_001200.png,images/syn_001200.png,9.137 0/-0.02,9.137,0,-0.02,stacked_fraction,True,False,0.7
1201,syn_001201.png,images/syn_001201.png,"25°34'53""","25°34'53""",,,angle_dms_full,False,False,14.71
1202,syn_001202.png,images/syn_001202.png,14.268 +0.015/0,14.268,+0.015,0,stacked_normal,False,False,-0.75
1203,syn_001203.png,images/syn_001203.png,2.711 -0.003/-0.006,2.711,-0.003,-0.006,stacked_normal,False,False,0.35
1204,syn_001204.png,images/syn_001204.png,0.0851 -0.001/-0.006,0.0851,-0.001,-0.006,stacked_normal,False,False,-0.06
1205,syn_001205.png,images/syn_001205.png,60°55',60°55',,,angle_dms_min,False,False,-0.03
1206,syn_001206.png,images/syn_001206.png,57.63 0/-0.015,57.63,0,-0.015,stacked_fraction,True,False,0.43
1207,syn_001207.png,images/syn_001207.png,45°±0.5°,45°,+0.5°,-0.5°,angle_dms_tol,False,False,-60.76
1208,syn_001208.png,images/syn_001208.png,R0.2 MIN,R0.2 MIN,,,simple_radius_corner,False,False,-0.77
1209,syn_001209.png,images/syn_001209.png,R28.390 +0.013/+0.01,R28.390,+0.013,+0.01,stacked_normal,False,False,0.07
1210,syn_001210.png,images/syn_001210.png,67.267 +0.01/-0.005,67.267,+0.01,-0.005,stacked_normal,False,False,0.51
1211,syn_001211.png,images/syn_001211.png,M6,M6,,,simple_thread_qty,False,False,0.75
1212,syn_001212.png,images/syn_001212.png,2.75 +0.02/-0.01,2.75,+0.02,-0.01,stacked_normal,False,False,0.26
1213,syn_001213.png,images/syn_001213.png,R0.03 MAX,R0.03 MAX,,,simple_radius_corner,False,False,0.65
1214,syn_001214.png,images/syn_001214.png,0°43',0°43',,,angle_dms_min,False,False,30.35
1215,syn_001215.png,images/syn_001215.png,0.941 +0.013/+0.01,0.941,+0.013,+0.01,stacked_normal,False,False,-0.55
1216,syn_001216.png,images/syn_001216.png,0°38',0°38',,,angle_dms_min,False,False,0.67
1217,syn_001217.png,images/syn_001217.png,R4.026 +0.002/0,R4.026,+0.002,0,stacked_fraction,True,False,2.08
1218,syn_001218.png,images/syn_001218.png,Ø7.525±0.01,Ø7.525,+0.01,-0.01,symmetric_tight,False,False,0.32
1219,syn_001219.png,images/syn_001219.png,0.2923 0/-0.02,0.2923,0,-0.02,stacked_fraction,True,False,0.24
1220,syn_001220.png,images/syn_001220.png,R64.533 -0.005/-0.01,R64.533,-0.005,-0.01,stacked_fraction,True,False,-2.83
1221,syn_001221.png,images/syn_001221.png,C0.1700 +0.005/0,C0.1700,+0.005,0,stacked_fraction,True,False,-0.44
1222,syn_001222.png,images/syn_001222.png,Ø5.04±0.015,Ø5.04,+0.015,-0.015,symmetric_tight,False,False,-0.12
1223,syn_001223.png,images/syn_001223.png,Ø24.50±0.01,Ø24.50,+0.01,-0.01,symmetric_tight,False,False,4.38
1224,syn_001224.png,images/syn_001224.png,20.819 0/-0.003,20.819,0,-0.003,stacked_normal,False,False,0.15
1225,syn_001225.png,images/syn_001225.png,M13.036±0.05,M13.036,+0.05,-0.05,symmetric_tight,False,False,0.11
1226,syn_001226.png,images/syn_001226.png,Ø0.2710±0.05,Ø0.2710,+0.05,-0.05,symmetric_tight,False,False,0.79
1227,syn_001227.png,images/syn_001227.png,68.075 0/-0.03,68.075,0,-0.03,stacked_fraction,True,False,-0.34
1228,syn_001228.png,images/syn_001228.png,16.350 +0.02/-0.005,16.350,+0.02,-0.005,stacked_normal,False,False,2.53
1229,syn_001229.png,images/syn_001229.png,R0.03 MAX,R0.03 MAX,,,simple_radius_corner,False,False,-0.5
1230,syn_001230.png,images/syn_001230.png,0.652 0/-0.002,0.652,0,-0.002,stacked_normal,False,False,-0.26
1231,syn_001231.png,images/syn_001231.png,"0°8'50""","0°8'50""",,,angle_dms_full,False,False,44.03
1232,syn_001232.png,images/syn_001232.png,R0.25MAX,R0.25MAX,,,simple_radius_corner,False,False,-29.8
1233,syn_001233.png,images/syn_001233.png,Ø0.1341 -0.002/-0.004,Ø0.1341,-0.002,-0.004,stacked_fraction,True,False,0.32
1234,syn_001234.png,images/syn_001234.png,R0.25MIN,R0.25MIN,,,simple_radius_corner,False,False,0.68
1235,syn_001235.png,images/syn_001235.png,"30° 36' 29""","30° 36' 29""",,,angle_dms_full,False,False,-0.51
1236,syn_001236.png,images/syn_001236.png,C24.50 +0.012/+0.01,C24.50,+0.012,+0.01,stacked_normal,False,False,-0.74
1237,syn_001237.png,images/syn_001237.png,35.726 +0.02/0,35.726,+0.02,0,stacked_normal,False,False,0.38
1238,syn_001238.png,images/syn_001238.png,Ø24.5,Ø24.5,,,simple_diameter,False,False,0.19
1239,syn_001239.png,images/syn_001239.png,"90°46'57""","90°46'57""",,,angle_dms_full,False,False,-45.94
1240,syn_001240.png,images/syn_001240.png,R0.2 MAX,R0.2 MAX,,,simple_radius_corner,False,False,0.43
1241,syn_001241.png,images/syn_001241.png,0.3684 -0.002/-0.005,0.3684,-0.002,-0.005,stacked_normal,False,False,-0.77
1242,syn_001242.png,images/syn_001242.png,12.160 0/-0.02,12.160,0,-0.02,stacked_fraction,True,False,0.62
1243,syn_001243.png,images/syn_001243.png,5°20',5°20',,,angle_dms_min,False,False,-0.0
1244,syn_001244.png,images/syn_001244.png,12.150 0/-0.008,12.150,0,-0.008,stacked_normal,False,False,0.56
1245,syn_001245.png,images/syn_001245.png,0.941±0.015,0.941,+0.015,-0.015,symmetric_tight,False,False,-0.19
1246,syn_001246.png,images/syn_001246.png,5°34',5°34',,,angle_dms_min,False,False,-13.84
1247,syn_001247.png,images/syn_001247.png,R24.50 +0.01/0,R24.50,+0.01,0,stacked_normal,False,False,1.26
1248,syn_001248.png,images/syn_001248.png,45°±1°,45°,+1°,-1°,angle_dms_tol,False,False,31.04
1249,syn_001249.png,images/syn_001249.png,50.324 0/-0.003,50.324,0,-0.003,stacked_normal,False,False,0.37
1250,syn_001250.png,images/syn_001250.png,20,20,,,simple_nominal_plain,False,False,-0.1
1251,syn_001251.png,images/syn_001251.png,R16.350 +0.01/0,R16.350,+0.01,0,stacked_fraction,True,False,-0.39
1252,syn_001252.png,images/syn_001252.png,87.834±0.01,87.834,+0.01,-0.01,symmetric_tight,False,False,0.47
1253,syn_001253.png,images/syn_001253.png,4.026 -0.005/-0.01,4.026,-0.005,-0.01,stacked_fraction,True,False,-0.31
1254,syn_001254.png,images/syn_001254.png,C0.2,C0.2,,,simple_chamfer,False,False,29.63
1255,syn_001255.png,images/syn_001255.png,12.50±0.015,12.50,+0.015,-0.015,symmetric_tight,False,False,0.21
1256,syn_001256.png,images/syn_001256.png,C0.5,C0.5,,,simple_chamfer,False,False,-59.73
1257,syn_001257.png,images/syn_001257.png,180°,180°,,,simple_angle_simple,False,False,-60.1
1258,syn_001258.png,images/syn_001258.png,11.89 0/-0.01,11.89,0,-0.01,stacked_normal,False,False,-0.16
1259,syn_001259.png,images/syn_001259.png,R5.04±0.015,R5.04,+0.015,-0.015,symmetric_tight,False,False,-0.27
1260,syn_001260.png,images/syn_001260.png,R0.12,R0.12,,,simple_radius_corner,False,False,0.05
1261,syn_001261.png,images/syn_001261.png,Ø4.026±0.002,Ø4.026,+0.002,-0.002,symmetric_tight,False,False,2.81
1262,syn_001262.png,images/syn_001262.png,57.63 -0.005/-0.008,57.63,-0.005,-0.008,stacked_fraction,True,False,-0.05
1263,syn_001263.png,images/syn_001263.png,Ø10.50 +0.02/-0.03,Ø10.50,+0.02,-0.03,stacked_fraction,True,False,-0.44
1264,syn_001264.png,images/syn_001264.png,12°42',12°42',,,angle_dms_min,False,False,-0.41
1265,syn_001265.png,images/syn_001265.png,0.0174 +0.015/-0.03,0.0174,+0.015,-0.03,stacked_normal,False,False,0.11
1266,syn_001266.png,images/syn_001266.png,1.047°,1.047°,,,angle_decimal_deg,False,False,15.21
1267,syn_001267.png,images/syn_001267.png,C50.00 +0.03/0,C50.00,+0.03,0,stacked_fraction,True,False,0.67
1268,syn_001268.png,images/syn_001268.png,0.652 +0.015/-0.01,0.652,+0.015,-0.01,stacked_normal,False,False,-5.71
1269,syn_001269.png,images/syn_001269.png,"2°47'13""","2°47'13""",,,angle_dms_full,False,False,15.08
1270,syn_001270.png,images/syn_001270.png,Ø58.669 +0.01/-0.01,Ø58.669,+0.01,-0.01,stacked_fraction,True,False,-0.23
1271,syn_001271.png,images/syn_001271.png,1.047°,1.047°,,,angle_decimal_deg,False,False,-43.99
1272,syn_001272.png,images/syn_001272.png,0.1679 +0.02/-0.005,0.1679,+0.02,-0.005,stacked_normal,False,False,-0.51
